day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,LeafCount
14,3,8.59,26.4,72,15160,6.7,914,460,26.1,Selada,7
14,4,9.02,26.2,72,13830,6.7,915,455,26.1,Selada,6
14,5,9.03,26.2,72,12500,6.7,915,457,26.1,Selada,6
14,1,9.04,26.9,72,11170,6.7,1994,999,26.1,Selada,7
14,2,9.05,26.8,72,19840,6.7,1988,994,26.1,Selada,7
14,3,9.06,26.8,72,18510,6.7,1961,980,26.1,Selada,6
14,4,9.07,26.2,72,17180,6.7,1969,985,26.1,Selada,8
14,5,9.08,26.9,72,15850,6.7,1977,990,26.1,Selada,8
14,1,11.51,30.8,58,44630,6.9,987,494,30.4,Selada,7
14,2,11.53,30.2,58,45510,6.9,988,494,30.4,Selada,7
14,3,11.55,30.6,58,46390,6.9,989,495,30.4,Selada,7
14,4,11.57,30.1,58,47270,6.9,990,495,30.4,Selada,6
14,5,11.59,30.8,58,48150,6.9,991,496,30.4,Selada,6
14,1,12.03,30.9,58,49030,6.9,1988,994,30.4,Selada,7
14,2,12.04,30.5,58,49910,6.9,1970,985,30.4,Selada,7
14,3,12.05,30.7,58,40790,6.9,1999,1000,30.4,Selada,6
14,4,12.06,30.7,58,41670,6.9,1988,995,30.4,Selada,8
14,5,12.07,30.1,58,42550,6.9,1977,990,30.4,Selada,8
14,1,14.27,31.2,66,33730,7.2,929,464,31.1,Selada,7
14,2,14.28,32.6,66,36210,7.2,922,476,31.1,Selada,7
14,3,14.29,31.6,66,34180,7.2,929,464,31.1,Selada,7
14,4,14.31,32.3,66,30520,7.2,921,461,31.1,Selada,6
14,5,14.31,31.8,66,31070,7.2,928,464,31.1,Selada,6
14,1,14.32,30.1,66,30510,7.2,1990,995,31.1,Selada,7
14,2,14.33,31.2,66,29950,7.2,1994,999,31.1,Selada,7
14,3,14.34,32.6,66,29390,7.2,1988,994,31.1,Selada,6
14,4,14.35,31.6,66,28830,7.2,1970,985,31.1,Selada,8
14,5,14.36,31.9,66,28270,7.2,1961,980,31.1,Selada,8
14,1,16.14,25.1,64,57810,6.9,973,487,34.1,Selada,7
14,2,16.16,25.3,64,57120,6.9,976,488,34.1,Selada,7
14,3,16.18,25.5,64,56430,6.9,979,489,34.1,Selada,7
14,4,16.21,25.7,64,55740,6.9,982,491,34.1,Selada,6
14,5,16.22,25.9,64,55050,6.9,918,459,34.1,Selada,6
14,1,16.24,25.5,64,54360,6.9,1961,980,34.1,Selada,7
14,2,16.26,25.7,64,53670,6.9,1969,985,34.1,Selada,7
14,3,16.28,25.1,64,52980,6.9,1977,990,34.1,Selada,6
14,4,16.29,25.3,64,52290,6.9,1985,993,34.1,Selada,8
14,5,16.32,25.9,64,51600,6.9,1993,997,34.1,Selada,8
15,1,8.55,26.8,72,17820,6.7,1292,647,26.1,Selada,7
15,2,8.57,26.6,72,16490,6.7,1297,650,26.1,Selada,7
15,3,8.59,26.4,72,15160,6.7,1266,633,26.1,Selada,7
15,4,9.02,26.2,72,13830,6.7,1280,640,26.1,Selada,6
15,5,9.03,26.2,72,12500,6.7,1294,647,26.1,Selada,6
15,1,9.04,26.9,72,11170,6.7,2021,1010,26.1,Selada,7
15,2,9.05,26.8,72,19840,6.7,2010,1005,26.1,Selada,7
15,3,9.06,26.8,72,18510,6.7,2076,1038,26.1,Selada,6
15,4,9.07,26.2,72,17180,6.7,2080,1040,26.1,Selada,8
15,5,9.08,26.9,72,15850,6.7,2070,1035,26.1,Selada,8
15,1,11.51,30.8,58,44630,6.9,1280,640,30.4,Selada,7
15,2,11.53,30.2,58,45510,6.9,1294,647,30.4,Selada,7
15,3,11.55,30.6,58,46390,6.9,1287,644,30.4,Selada,7
15,4,11.57,30.1,58,47270,6.9,1292,647,30.4,Selada,6
15,5,11.59,30.8,58,48150,6.9,1297,650,30.4,Selada,6
15,1,12.03,30.9,58,49030,6.9,2023,1011,30.4,Selada,7
15,2,12.04,30.5,58,49910,6.9,2000,1000,30.4,Selada,7
15,3,12.05,30.7,58,40790,6.9,2022,1011,30.4,Selada,6
15,4,12.06,30.7,58,41670,6.9,2044,1022,30.4,Selada,8
15,5,12.07,30.1,58,42550,6.9,2066,1033,30.4,Selada,8
15,1,14.27,24.2,48,9899,7.2,1222,611,26.7,Selada,7
15,2,14.28,24.6,48,9907,7.2,1225,613,26.7,Selada,7
15,3,14.29,25.6,48,9915,7.2,1228,615,26.7,Selada,7
15,4,14.31,25.3,48,9923,7.2,1219,609,26.7,Selada,6
15,5,14.31,25.8,48,9931,7.2,1222,611,26.7,Selada,6
15,1,14.32,25.1,48,9939,7.2,2000,1000,26.7,Selada,7
15,2,14.33,25.2,48,9947,7.2,2022,1011,26.7,Selada,7
15,3,14.34,25.6,48,9955,7.2,2021,1010,26.7,Selada,6
15,4,14.35,25.6,48,9963,7.2,2084,1042,26.7,Selada,8
15,5,14.36,25.9,48,9971,7.2,2086,1043,26.7,Selada,8
15,1,16.14,25.1,64,57810,6.9,1268,634,34.1,Selada,7
15,2,16.16,25.3,64,57120,6.9,1280,640,34.1,Selada,7
15,3,16.18,25.5,64,56430,6.9,1292,646,34.1,Selada,7
15,4,16.21,25.7,64,55740,6.9,1252,626,34.1,Selada,6
15,5,16.22,25.9,64,55050,6.9,1266,633,34.1,Selada,6
15,1,16.24,25.5,64,54360,6.9,2010,1005,34.1,Selada,7
15,2,16.26,25.7,64,53670,6.9,2021,1010,34.1,Selada,7
15,3,16.28,25.1,64,52980,6.9,2032,1015,34.1,Selada,6
15,4,16.29,25.3,64,52290,6.9,2043,1020,34.1,Selada,8
15,5,16.32,25.9,64,51600,6.9,2054,1025,34.1,Selada,8
16,1,8.55,26.8,72,17820,6.7,1244,622,26.1,Selada,7
16,2,8.57,26.6,72,16490,6.7,1256,628,26.1,Selada,7
16,3,8.59,26.4,72,15160,6.7,1268,634,26.1,Selada,7
16,4,9.02,26.2,72,13830,6.7,1280,640,26.1,Selada,6
16,5,9.03,26.2,72,12500,6.7,1292,646,26.1,Selada,6
16,1,9.04,26.9,72,11170,6.7,2023,1011,26.1,Selada,7
16,2,9.05,26.8,72,19840,6.7,2000,1000,26.1,Selada,7
16,3,9.06,26.8,72,18510,6.7,2022,1011,26.1,Selada,6
16,4,9.07,26.2,72,17180,6.7,2044,1022,26.1,Selada,8
16,5,9.08,26.9,72,15850,6.7,2066,1033,26.1,Selada,8
16,1,11.51,30.8,58,44630,7.4,1219,609,30.4,Selada,7
16,2,11.53,30.2,58,45510,7.4,1222,611,30.4,Selada,7
16,3,11.55,30.6,58,46390,7.4,1225,613,30.4,Selada,7
16,4,11.57,30.1,58,47270,7.4,1228,615,30.4,Selada,6
16,5,11.59,30.8,58,48150,7.4,1231,617,30.4,Selada,6
16,1,12.03,30.9,58,49030,7.4,2010,1005,30.4,Selada,7
16,2,12.04,30.5,58,49910,7.4,2021,1010,30.4,Selada,7
16,3,12.05,30.7,58,40790,7.4,2032,1015,30.4,Selada,6
16,4,12.06,30.7,58,41670,7.4,2043,1020,30.4,Selada,8
16,5,12.07,30.1,58,42550,7.4,2054,1025,30.4,Selada,8
16,1,14.27,31.2,66,33730,7.2,1277,638,31.1,Selada,7
16,2,14.28,32.6,66,36210,7.2,1282,641,31.1,Selada,7
16,3,14.29,31.6,66,34180,7.2,1287,644,31.1,Selada,7
16,4,14.31,32.3,66,30520,7.2,1292,647,31.1,Selada,6
16,5,14.31,31.8,66,31070,7.2,1297,650,31.1,Selada,6
16,1,14.32,30.1,66,30510,7.2,2021,1010,31.1,Selada,7
16,2,14.33,31.2,66,29950,7.2,2010,1005,31.1,Selada,7
16,3,14.34,32.6,66,29390,7.2,2076,1038,31.1,Selada,6
16,4,14.35,31.6,66,28830,7.2,2080,1040,31.1,Selada,8
16,5,14.36,31.9,66,28270,7.2,2070,1035,31.1,Selada,8
16,1,16.14,25.1,64,57810,7.3,1252,626,31.1,Selada,7
16,2,16.16,25.3,64,57120,7.3,1266,633,31.1,Selada,7
16,3,16.18,25.5,64,56430,7.3,1280,640,31.1,Selada,7
16,4,16.21,25.7,64,55740,7.3,1294,647,31.1,Selada,6
16,5,16.22,25.9,64,55050,7.3,1287,644,31.1,Selada,6
16,1,16.24,25.5,64,54360,7.3,2000,1000,31.1,Selada,7
16,2,16.26,25.7,64,53670,7.3,2022,1011,31.1,Selada,7
16,3,16.28,25.1,64,52980,7.3,2021,1010,31.1,Selada,6
16,4,16.29,25.3,64,52290,7.3,2084,1042,31.1,Selada,8
16,5,16.32,25.9,64,9867,7.3,2086,1043,31.1,Selada,8
17,1,8.55,26.8,72,17820,6.7,1359,680,26.1,Selada,8
17,2,8.57,26.6,72,16490,6.7,1365,683,26.1,Selada,8
17,3,8.59,26.4,72,15160,6.7,1371,686,26.1,Selada,8
17,4,9.02,26.2,72,13830,6.7,1377,689,26.1,Selada,7
17,5,9.03,26.2,72,12500,6.7,1383,692,26.1,Selada,7
17,1,9.04,26.9,72,11170,6.7,2245,1122,26.1,Selada,8
17,2,9.05,26.8,72,19840,6.7,2261,1130,26.1,Selada,9
17,3,9.06,26.8,72,18510,6.7,2291,1145,26.1,Selada,7
17,4,9.07,26.2,72,17180,6.7,2294,1147,26.1,Selada,10
17,5,9.08,26.9,72,15850,6.7,2287,1143,26.1,Selada,9
17,1,11.51,30.8,58,44630,6.9,1367,684,30.4,Selada,8
17,2,11.53,30.2,58,45510,6.9,1369,685,30.4,Selada,8
17,3,11.55,30.6,58,46390,6.9,1371,686,30.4,Selada,8
17,4,11.57,30.1,58,47270,6.9,1373,687,30.4,Selada,7
17,5,11.59,30.8,58,48150,6.9,1375,688,30.4,Selada,7
17,1,12.03,30.9,58,49030,6.9,2287,1143,30.4,Selada,8
17,2,12.04,30.5,58,49910,6.9,2220,1110,30.4,Selada,9
17,3,12.05,30.7,58,40790,6.9,2252,1126,30.4,Selada,7
17,4,12.06,30.7,58,41670,6.9,2281,1140,30.4,Selada,10
17,5,12.07,30.1,58,42550,6.9,2266,1133,30.4,Selada,9
17,1,14.27,25.1,76,57810,7.2,1359,679,31.1,Selada,8
17,2,14.28,25.3,76,57120,7.2,1356,678,31.1,Selada,8
17,3,14.29,25.5,76,56430,7.2,1373,686,31.1,Selada,8
17,4,14.31,25.7,76,55740,7.2,1390,694,31.1,Selada,7
17,5,14.31,25.9,76,55050,7.2,1377,689,31.1,Selada,7
17,1,14.32,25.5,76,54360,7.2,2181,1090,31.1,Selada,8
17,2,14.33,25.7,76,53670,7.2,2174,1087,31.1,Selada,9
17,3,14.34,25.1,76,52980,7.2,2199,1099,31.1,Selada,7
17,4,14.35,25.3,76,52290,7.2,2178,1089,31.1,Selada,10
17,5,14.36,25.9,76,51600,7.2,2125,1062,31.1,Selada,9
17,1,16.14,25.1,64,57810,6.9,1347,674,34.1,Selada,8
17,2,16.16,25.3,64,57120,6.9,1353,677,34.1,Selada,8
17,3,16.18,25.5,64,56430,6.9,1359,680,34.1,Selada,8
17,4,16.21,25.7,64,55740,6.9,1365,683,34.1,Selada,7
17,5,16.22,25.9,64,55050,6.9,1371,686,34.1,Selada,7
17,1,16.24,25.5,64,54360,6.9,2142,1071,34.1,Selada,8
17,2,16.26,25.7,64,53670,6.9,2181,1090,34.1,Selada,9
17,3,16.28,25.1,64,52980,6.9,2181,1090,34.1,Selada,7
17,4,16.29,25.3,64,52290,6.9,2175,1087,34.1,Selada,10
17,5,16.32,25.9,64,51600,6.9,2182,1091,34.1,Selada,9
18,1,8.55,26.8,72,17820,7.1,1359,680,26.1,Selada,8
18,2,8.57,26.6,72,16490,7.1,1361,681,26.1,Selada,8
18,3,8.59,26.4,72,15160,7.1,1363,682,26.1,Selada,8
18,4,9.02,26.2,72,13830,7.1,1365,683,26.1,Selada,7
18,5,9.03,26.2,72,12500,7.1,1367,684,26.1,Selada,7
18,1,9.04,26.9,72,11170,7.1,2101,1050,26.1,Selada,8
18,2,9.05,26.8,72,19840,7.1,2123,1061,26.1,Selada,9
18,3,9.06,26.8,72,18510,7.1,2181,1090,26.1,Selada,7
18,4,9.07,26.2,72,17180,7.1,2182,1091,26.1,Selada,10
18,5,9.08,26.9,72,15850,7.1,2195,1097,26.1,Selada,9
18,1,11.51,30.8,58,44630,7.1,1337,669,30.4,Selada,8
18,2,11.53,30.2,58,45510,7.1,1355,678,30.4,Selada,8
18,3,11.55,30.6,58,46390,7.1,1373,687,30.4,Selada,8
18,4,11.57,30.1,58,47270,7.1,1391,696,30.4,Selada,7
18,5,11.59,30.8,58,48150,7.1,1369,685,30.4,Selada,7
18,1,12.03,30.9,58,49030,7.1,2171,1085,30.4,Selada,8
18,2,12.04,30.5,58,49910,7.1,2133,1066,30.4,Selada,9
18,3,12.05,30.7,58,40790,7.1,2181,1090,30.4,Selada,7
18,4,12.06,30.7,58,41670,7.1,2181,1090,30.4,Selada,10
18,5,12.07,30.1,58,42550,7.1,2175,1087,30.4,Selada,9
18,1,14.27,31.2,66,33730,7.2,1365,683,27.2,Selada,8
18,2,14.28,32.6,66,36210,7.2,1371,686,27.2,Selada,8
18,3,14.29,31.6,66,34180,7.2,1377,689,27.2,Selada,8
18,4,14.31,32.3,66,30520,7.2,1383,692,27.2,Selada,7
18,5,14.31,31.8,66,31070,7.2,1389,695,27.2,Selada,7
18,1,14.32,30.1,66,30510,7.2,2254,1127,27.2,Selada,8
18,2,14.33,31.2,66,29950,7.2,2242,1121,27.2,Selada,9
18,3,14.34,32.6,66,29390,7.2,2274,1137,27.2,Selada,7
18,4,14.35,31.6,66,28830,7.2,2274,1137,27.2,Selada,10
18,5,14.36,31.9,66,28270,7.2,2287,1143,27.2,Selada,9
18,1,16.14,31.2,66,33730,7.1,1377,689,34.1,Selada,8
18,2,16.16,32.6,66,36210,7.1,1383,692,34.1,Selada,8
18,3,16.18,31.6,66,34180,7.1,1389,695,34.1,Selada,8
18,4,16.21,32.3,66,30520,7.1,1395,698,34.1,Selada,7
18,5,16.22,31.8,66,31070,7.1,1399,670,34.1,Selada,7
18,1,16.24,30.1,66,30510,7.1,2251,1125,34.1,Selada,8
18,2,16.26,31.2,66,29950,7.1,2254,1127,34.1,Selada,9
18,3,16.28,32.6,66,29390,7.1,2250,1139,34.1,Selada,7
18,4,16.29,31.6,66,28830,7.1,2228,1114,34.1,Selada,10
18,5,16.32,31.9,66,28270,7.1,2252,1120,34.1,Selada,9
19,1,8.55,26.8,72,17820,7.3,1498,749,26.1,Selada,8
19,2,8.57,26.6,72,16490,7.3,1488,744,26.1,Selada,8
19,3,8.59,26.4,72,15160,7.3,1478,739,26.1,Selada,8
19,4,9.02,26.2,72,13830,7.3,1468,734,26.1,Selada,7
19,5,9.03,26.2,72,12500,7.3,1458,729,26.1,Selada,7
19,1,9.04,26.9,72,11170,7.3,2274,1137,26.1,Selada,8
19,2,9.05,26.8,72,19840,7.3,2268,1134,26.1,Selada,9
19,3,9.06,26.8,72,18510,7.3,2255,1127,26.1,Selada,7
19,4,9.07,26.2,72,17180,7.3,2248,1124,26.1,Selada,10
19,5,9.08,26.9,72,15850,7.3,2250,1125,26.1,Selada,9
19,1,11.51,30.8,58,44630,6.9,1478,739,30.4,Selada,8
19,2,11.53,30.2,58,45510,6.9,1488,744,30.4,Selada,8
19,3,11.55,30.6,58,46390,6.9,1498,749,30.4,Selada,8
19,4,11.57,30.1,58,47270,6.9,1496,748,30.4,Selada,7
19,5,11.59,30.8,58,48150,6.9,1462,731,30.4,Selada,7
19,1,12.03,30.9,58,49030,6.9,2296,1148,30.4,Selada,8
19,2,12.04,30.5,58,49910,6.9,2296,1148,30.4,Selada,9
19,3,12.05,30.7,58,40790,6.9,2258,1129,30.4,Selada,7
19,4,12.06,30.7,58,41670,6.9,2147,1073,30.4,Selada,10
19,5,12.07,30.1,58,42550,6.9,2250,1125,30.4,Selada,9
19,1,14.27,31.2,66,33730,7.2,1496,748,31.1,Selada,8
19,2,14.28,32.6,66,36210,7.2,1462,731,31.1,Selada,8
19,3,14.29,31.6,66,34180,7.2,1488,744,31.1,Selada,8
19,4,14.31,32.3,66,30520,7.2,1448,724,31.1,Selada,7
19,5,14.31,31.8,66,31070,7.2,1474,737,31.1,Selada,7
19,1,14.32,30.1,66,30510,7.2,2246,1123,31.1,Selada,8
19,2,14.33,31.2,66,29950,7.2,2201,1100,31.1,Selada,9
19,3,14.34,32.6,66,29390,7.2,2201,1100,31.1,Selada,7
19,4,14.35,31.6,66,28830,7.2,2252,1126,31.1,Selada,10
19,5,14.36,31.9,66,28270,7.2,2248,1129,31.1,Selada,9
19,1,16.14,25.1,64,57810,6.9,1462,731,34.1,Selada,8
19,2,16.16,25.3,64,57120,6.9,1474,737,34.1,Selada,8
19,3,16.18,25.5,64,56430,6.9,1486,743,34.1,Selada,8
19,4,16.21,25.7,64,55740,6.9,1498,749,34.1,Selada,7
19,5,16.22,25.9,64,55050,6.9,1488,744,34.1,Selada,7
19,1,16.24,25.5,64,54360,6.9,2254,1127,34.1,Selada,8
19,2,16.26,25.7,64,53670,6.9,2254,1127,34.1,Selada,9
19,3,16.28,25.1,64,52980,6.9,2244,1122,34.1,Selada,7
19,4,16.29,25.3,64,52290,6.9,2258,1104,34.1,Selada,10
19,5,16.32,25.9,64,51600,6.9,2240,1114,34.1,Selada,9
20,1,8.55,26.8,72,17820,6.7,1468,734,22.9,Selada,8
20,2,8.57,26.6,72,16490,6.7,1458,729,22.9,Selada,8
20,3,8.59,26.4,72,15160,6.7,1448,724,22.9,Selada,8
20,4,9.02,26.2,72,13830,6.7,1438,719,22.9,Selada,7
20,5,9.03,26.2,72,12500,6.7,1428,714,22.9,Selada,7
20,1,9.04,26.9,72,11170,6.7,2223,1111,22.9,Selada,8
20,2,9.05,26.8,72,19840,6.7,2269,1134,22.9,Selada,9
20,3,9.06,26.8,72,18510,6.7,2294,1147,22.9,Selada,7
20,4,9.07,26.2,72,17180,6.7,2291,1145,22.9,Selada,10
20,5,9.08,26.9,72,15850,6.7,2249,1124,22.9,Selada,9
20,1,11.51,30.8,58,44630,6.9,1448,724,26.2,Selada,8
20,2,11.53,30.2,58,45510,6.9,1438,719,26.2,Selada,8
20,3,11.55,30.6,58,46390,6.9,1428,714,26.2,Selada,8
20,4,11.57,30.1,58,47270,6.9,1418,709,26.2,Selada,7
20,5,11.59,30.8,58,48150,6.9,1408,704,26.2,Selada,7
20,1,12.03,30.9,58,49030,6.9,2249,1124,26.2,Selada,8
20,2,12.04,30.5,58,49910,6.9,2274,1137,26.2,Selada,9
20,3,12.05,30.7,58,40790,6.9,2281,1140,26.2,Selada,7
20,4,12.06,30.7,58,41670,6.9,2262,1131,26.2,Selada,10
20,5,12.07,30.1,58,42550,6.9,2223,1111,26.2,Selada,9
20,1,14.27,31.2,66,33730,7.2,1428,714,27.2,Selada,8
20,2,14.28,32.6,66,36210,7.2,1448,724,27.2,Selada,8
20,3,14.29,31.6,66,34180,7.2,1468,734,27.2,Selada,8
20,4,14.31,32.3,66,30520,7.2,1488,744,27.2,Selada,7
20,5,14.31,31.8,66,31070,7.2,1488,744,27.2,Selada,7
20,1,14.32,30.1,66,30510,7.2,2274,1137,27.2,Selada,8
20,2,14.33,31.2,66,29950,7.2,2266,1133,27.2,Selada,9
20,3,14.34,32.6,66,29390,7.2,2299,1149,27.2,Selada,7
20,4,14.35,31.6,66,28830,7.2,2299,1149,27.2,Selada,10
20,5,14.36,31.9,66,28270,7.2,2246,1123,27.2,Selada,9
20,1,16.14,25.1,99,19910,7.1,1458,729,34.1,Selada,8
20,2,16.16,25.3,99,15800,7.1,1448,724,34.1,Selada,8
20,3,16.18,25.5,99,11690,7.1,1438,719,34.1,Selada,8
20,4,16.21,25.7,99,17580,7.1,1428,714,34.1,Selada,7
20,5,16.22,25.9,99,13470,7.1,1418,709,34.1,Selada,7
20,1,16.24,25.5,99,13640,7.1,2274,1137,34.1,Selada,8
20,2,16.26,25.7,99,14750,7.1,2274,1137,34.1,Selada,9
20,3,16.28,25.1,99,18860,7.1,2266,1133,34.1,Selada,7
20,4,16.29,25.3,99,12970,7.1,2252,1127,34.1,Selada,10
20,5,16.32,25.9,99,17080,7.1,2220,1110,34.1,Selada,9
21,1,8.55,24.2,90,19410,7.5,1478,739,22.9,Selada,8
21,2,8.57,24.6,90,19640,7.5,1488,744,22.9,Selada,8
21,3,8.59,24.6,90,19870,7.5,1498,749,22.9,Selada,8
21,4,9.02,24.3,90,10100,7.5,1496,748,22.9,Selada,7
21,5,9.03,24.8,90,10330,7.5,1462,731,22.9,Selada,7
21,1,9.04,24.1,90,10560,7.5,2255,1127,22.9,Selada,8
21,2,9.05,24.2,90,10790,7.5,2287,1143,22.9,Selada,9
21,3,9.06,24.6,90,11020,7.5,2299,1149,22.9,Selada,7
21,4,9.07,24.6,90,11250,7.5,2278,1139,22.9,Selada,10
21,5,9.08,24.9,90,11480,7.5,2278,1139,22.9,Selada,9
21,1,11.51,25.1,66,17583,7.6,1468,734,26.2,Selada,8
21,2,11.53,25.3,66,17380,7.6,1458,729,26.2,Selada,8
21,3,11.55,25.5,66,17450,7.6,1448,724,26.2,Selada,8
21,4,11.57,25.7,66,19230,7.6,1438,719,26.2,Selada,7
21,5,11.59,25.9,66,15770,7.6,1428,714,26.2,Selada,7
21,1,12.03,25.5,66,18570,7.6,2265,1132,26.2,Selada,8
21,2,12.04,25.7,66,11400,7.6,2274,1137,26.2,Selada,9
21,3,12.05,25.1,66,11220,7.6,2299,1149,26.2,Selada,7
21,4,12.06,25.3,66,18310,7.6,2296,1148,26.2,Selada,10
21,5,12.07,25.9,66,21970,7.6,2291,1145,26.2,Selada,9
21,1,14.27,26.8,44,21450,7.8,1498,749,31.1,Selada,8
21,2,14.28,26.6,44,21060,7.8,1488,744,31.1,Selada,8
21,3,14.29,26.4,44,23600,7.8,1478,739,31.1,Selada,8
21,4,14.31,26.2,44,23760,7.8,1468,734,31.1,Selada,7
21,5,14.31,26.2,44,21612,7.8,1458,729,31.1,Selada,7
21,1,14.32,26.9,44,21008,7.8,2291,1139,31.1,Selada,8
21,2,14.33,26.8,44,21120,7.8,2266,1133,31.1,Selada,9
21,3,14.34,26.8,44,21870,7.8,2291,1145,31.1,Selada,7
21,4,14.35,26.2,44,21170,7.8,2249,1124,31.1,Selada,10
21,5,14.36,26.9,44,21940,7.8,2255,1127,31.1,Selada,9
21,1,16.14,27.4,42,33467,7.6,1428,714,26.3,Selada,8
21,2,16.16,27.1,42,33820,7.6,1448,724,26.3,Selada,8
21,3,16.18,27.4,42,33110,7.6,1468,734,26.3,Selada,8
21,4,16.21,27.4,42,33830,7.6,1488,744,26.3,Selada,7
21,5,16.22,27.1,42,33900,7.6,1488,744,26.3,Selada,7
21,1,16.24,27.4,42,33380,7.6,2204,1102,26.3,Selada,8
21,2,16.26,27.4,42,33070,7.6,2252,1126,26.3,Selada,9
21,3,16.28,27.8,42,33600,7.6,2240,1120,26.3,Selada,7
21,4,16.29,27.6,42,33610,7.6,2250,1125,26.3,Selada,10
21,5,16.32,27.4,42,33650,7.6,2291,1152,26.3,Selada,9
22,1,7.47,27.4,92,10380,8.2,1496,748,22.9,Selada,9
22,2,7.49,27.4,92,10290,8.2,1462,731,22.9,Selada,10
22,3,7.51,27.8,92,10200,8.2,1488,744,22.9,Selada,9
22,4,7.53,27.4,92,10110,8.2,1448,724,22.9,Selada,8
22,5,7.55,27.4,92,10020,8.2,1474,737,22.9,Selada,8
22,1,7.57,27.3,92,10930,8.2,2235,1117,22.9,Selada,9
22,2,7.59,27.4,92,10840,8.2,2240,1120,22.9,Selada,10
22,3,8.01,27.8,92,10750,8.2,2232,1116,22.9,Selada,8
22,4,8.02,27.4,92,10660,8.2,2101,1050,22.9,Selada,11
22,5,8.04,27.5,92,10570,8.2,2123,1061,22.9,Selada,10
22,1,11.52,28.9,63,11430,7.9,1462,731,26.2,Selada,9
22,2,11.54,28.2,63,11250,7.9,1474,737,26.2,Selada,10
22,3,11.56,28.3,63,11070,7.9,1486,743,26.2,Selada,9
22,4,11.58,28.5,63,10890,7.9,1498,749,26.2,Selada,8
22,5,12.01,28.2,63,10710,7.9,1488,744,26.2,Selada,8
22,1,12.03,28.1,63,10530,7.9,2294,1147,26.2,Selada,9
22,2,12.05,28.9,63,10350,7.9,2252,1127,26.2,Selada,10
22,3,12.07,28.8,63,10170,7.9,2220,1110,26.2,Selada,8
22,4,12.09,28.7,63,11990,7.9,2304,1152,26.2,Selada,11
22,5,12.11,28.6,63,11810,7.9,2274,1137,26.2,Selada,10
22,1,14.39,29.9,51,14590,8.1,1478,739,27.2,Selada,9
22,2,14.41,29.2,51,14470,8.1,1488,744,27.2,Selada,10
22,3,14.43,29.3,51,14350,8.1,1498,749,27.2,Selada,9
22,4,14.45,29.5,51,14230,8.1,1496,748,27.2,Selada,8
22,5,14.47,29.6,51,14110,8.1,1462,731,27.2,Selada,8
22,1,14.49,29.9,51,14990,8.1,2274,1137,27.2,Selada,9
22,2,14.51,29.1,51,14870,8.1,2268,1134,27.2,Selada,10
22,3,14.53,29.4,51,14750,8.1,2255,1127,27.2,Selada,8
22,4,14.55,29.5,51,14630,8.1,2248,1124,27.2,Selada,11
22,5,14.57,29.7,51,14510,8.1,2250,1125,27.2,Selada,10
22,1,16.24,28.9,77,167200,7.9,1468,734,26.3,Selada,9
22,2,16.26,28.1,77,164390,7.9,1458,729,26.3,Selada,10
22,3,16.28,28.3,77,161580,7.9,1448,724,26.3,Selada,9
22,4,16.31,28.5,77,168770,7.9,1438,719,26.3,Selada,8
22,5,16.32,28.7,77,165960,7.9,1428,714,26.3,Selada,8
22,1,16.34,28.9,77,163150,7.9,2287,1143,26.3,Selada,9
22,2,16.36,28.1,77,160340,7.9,2296,1148,26.3,Selada,10
22,3,16.38,28.3,77,167530,7.9,2296,1148,26.3,Selada,8
22,4,16.41,28.5,77,164720,7.9,2258,1129,26.3,Selada,11
22,5,16.42,28.7,77,161910,7.9,2252,1126,26.3,Selada,10
23,1,7.37,26.6,76,31450,7.6,1468,734,22.9,Selada,9
23,2,7.39,26.4,76,31870,7.6,1458,729,22.9,Selada,10
23,3,7.41,26.2,76,31290,7.6,1448,724,22.9,Selada,9
23,4,7.43,26.1,76,31710,7.6,1438,719,22.9,Selada,8
23,5,7.45,26.8,76,31130,7.6,1428,714,22.9,Selada,8
23,1,7.47,26.6,76,31550,7.6,2274,1137,22.9,Selada,9
23,2,7.49,26.4,76,31970,7.6,2278,1139,22.9,Selada,10
23,3,7.51,26.2,76,31390,7.6,2248,1124,22.9,Selada,8
23,4,7.53,26.4,76,31810,7.6,2223,1111,22.9,Selada,11
23,5,7.55,26.8,76,31230,7.6,2269,1134,22.9,Selada,10
23,1,11.41,25.8,60,23830,7.7,1448,724,26.2,Selada,9
23,2,11.43,25.4,60,23380,7.7,1438,719,26.2,Selada,10
23,3,11.45,25.2,60,23930,7.7,1428,714,26.2,Selada,9
23,4,11.47,25.6,60,23480,7.7,1418,709,26.2,Selada,8
23,5,11.49,25.2,60,23030,7.7,1408,704,26.2,Selada,8
23,1,11.51,25.8,60,23580,7.7,2281,1140,26.2,Selada,9
23,2,11.53,25.4,60,23130,7.7,2266,1133,26.2,Selada,10
23,3,11.55,25.7,60,23680,7.7,2258,1129,26.2,Selada,8
23,4,11.57,25.6,60,23230,7.7,2246,1123,26.2,Selada,11
23,5,11.59,25.2,60,23780,7.7,2244,1122,26.2,Selada,10
23,1,15.08,27.4,58,17380,7.6,1428,714,27.2,Selada,9
23,2,15.09,27.6,58,17120,7.6,1448,724,27.2,Selada,10
23,3,15.11,27.8,58,17860,7.6,1468,734,27.2,Selada,9
23,4,15.11,27.4,58,17600,7.6,1488,744,27.2,Selada,8
23,5,15.12,27.2,58,17340,7.6,1488,744,27.2,Selada,8
